index,status,param_train_end,param_num_boost_round,param_learning_rate,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_lambda_l1,param_lambda_l2,param_early_stopping_rounds,train_ic,train_ir,val_ic,val_ir,n_train_dates,n_val_dates,train_val_gap
477,ok,1800,240,0.03,31,0.7,0.6,50,0.0,0.1,10,0.2756579060764876,1.2934253240936047,0.10373856456081837,0.5296377462962323,1795,157,0.17191934151566923
478,ok,1800,200,0.07,31,0.6,0.8,80,0.001,0.01,10,0.2843701480737546,1.3667020393641014,0.09099493504253363,0.5446015085410361,1795,157,0.19337521303122096
479,ok,1750,160,0.03,31,0.8,0.8,80,0.001,0.01,20,0.2648091663251534,1.1922784375540227,0.0826571013367741,0.4123581276690126,1745,207,0.18215206498837927
480,ok,1800,200,0.05,31,0.7,0.8,80,0.001,0.01,20,0.3185120071286292,1.5395930619039913,0.0943187264318035,0.5151102783777697,1795,157,0.2241932806968257
481,ok,1750,200,0.03,16,0.6,0.8,30,0.01,0.001,30,0.3282994495597373,1.5132240783434951,0.09427521738693759,0.48937030839904755,1745,207,0.2340242321727997
482,ok,1750,240,0.05,31,0.8,0.7,80,0.01,0.001,30,0.25929822376362177,1.2113182563595704,0.0875409072297649,0.5138422794054098,1745,207,0.17175731653385687
483,ok,1750,200,0.05,31,0.6,0.6,30,0.001,0.001,10,0.3383224828101183,1.6119037689200757,0.0754746177900662,0.4047636851178265,1745,207,0.2628478650200521
484,ok,1700,240,0.05,48,0.7,0.8,80,0.01,0.01,10,0.25933138959327373,1.1090758443410544,0.07180759524532251,0.3624204814676857,1695,257,0.18752379434795122
485,ok,1700,160,0.03,48,0.7,0.8,80,0.001,0.1,20,0.27339321539137473,1.1818658443801378,0.07389198853679572,0.33386831067926326,1695,257,0.199501226854579
486,ok,1700,280,0.05,31,0.6,0.7,30,0.001,0.001,20,0.3739360725372185,1.7796905311231275,0.055674644798021145,0.2979268703338135,1695,257,0.31826142773919736
487,ok,1750,160,0.05,31,0.8,0.7,50,0.01,0.1,30,0.33780297558991856,1.6625375977257784,0.08242305824939831,0.46525343878145353,1745,207,0.25537991734052023
488,ok,1800,240,0.07,48,0.8,0.7,50,0.0,0.001,10,0.315470325629173,1.5745595183222016,0.08367620560678198,0.49027967335752415,1795,157,0.23179412002239103
489,ok,1700,280,0.07,31,0.8,0.6,30,0.001,0.1,30,0.3489882287911754,1.6356985097241508,0.07276382130616112,0.40699788982226437,1695,257,0.2762244074850143
490,ok,1800,160,0.07,31,0.8,0.7,30,0.01,0.01,10,0.36634883088131875,1.7915650560303111,0.07209423254317625,0.41929657121427955,1795,157,0.2942545983381425
491,ok,1700,200,0.03,16,0.7,0.8,50,0.001,0.001,10,0.2900313771648139,1.242659007331221,0.06971540535620671,0.3168495956040242,1695,257,0.2203159718086072
492,ok,1700,240,0.07,31,0.6,0.7,50,0.0,0.1,20,0.3097331684164363,1.42776565212804,0.053709461380191316,0.30396388580683936,1695,257,0.25602370703624494
493,ok,1800,240,0.03,48,0.8,0.7,80,0.0,0.001,10,0.22663415918775387,1.035348733709096,0.09968167103950308,0.503309741169952,1795,157,0.12695248814825077
494,ok,1800,160,0.03,31,0.8,0.7,30,0.0,0.01,30,0.3807832969500148,1.9633581972278384,0.09530256872391678,0.5048298275056847,1795,157,0.285480728226098
495,ok,1750,240,0.03,16,0.7,0.7,50,0.001,0.001,30,0.32855719826837915,1.5554605199386509,0.08907900304784233,0.4640262626813603,1745,207,0.23947819522053682
496,ok,1700,160,0.03,31,0.7,0.7,30,0.001,0.1,20,0.3609041706149113,1.6950403630733624,0.07071548161726277,0.3333714746931102,1695,257,0.29018868899764855
497,ok,1700,240,0.05,31,0.7,0.7,50,0.0,0.01,30,0.3092538498416746,1.4214359288017329,0.0654425357079699,0.34513521244734097,1695,257,0.2438113141337047
498,ok,1700,280,0.07,16,0.7,0.8,50,0.001,0.1,20,0.3411639842712768,1.6092416419585844,0.06371615552144254,0.37131117055724194,1695,257,0.27744782874983426
499,ok,1700,200,0.05,16,0.7,0.8,50,0.001,0.01,30,0.3143989408563476,1.4180676739053426,0.06748018052391787,0.34330389566655095,1695,257,0.24691876033242977
500,ok,1750,280,0.07,16,0.7,0.6,30,0.001,0.01,30,0.3244742589907941,1.5829862849066214,0.07972788885567142,0.5174928576771881,1745,207,0.24474637013512265
501,ok,1700,280,0.03,16,0.6,0.6,80,0.01,0.01,30,0.2532263950820471,1.109146660901245,0.07542729250786578,0.4024961997154828,1695,257,0.1777991025741813
502,ok,1800,240,0.07,48,0.8,0.6,80,0.01,0.001,10,0.24321995141427935,1.165963809605619,0.08684936059181927,0.47206594496430637,1795,157,0.15637059082246008
503,ok,1750,240,0.05,48,0.7,0.8,30,0.01,0.1,30,0.4415522982406833,2.2592838892942333,0.08999841753093721,0.5020370112862097,1745,207,0.35155388070974614
504,ok,1800,200,0.03,16,0.6,0.6,30,0.0,0.1,30,0.33834777687108225,1.6668661260237598,0.10967641863587987,0.5585752361893145,1795,157,0.22867135823520238
505,ok,1800,240,0.05,48,0.6,0.6,50,0.0,0.001,30,0.3242326872311517,1.5991788740420791,0.1010995509498992,0.5386396580717351,1795,157,0.22313313628125248
506,ok,1750,200,0.05,48,0.8,0.7,80,0.0,0.1,10,0.24399506091199025,1.111435634152318,0.0801179354171133,0.466522754437031,1745,207,0.16387712549487693
507,ok,1800,280,0.05,48,0.6,0.6,30,0.001,0.01,10,0.36000615992157586,1.7575474953920658,0.09886417076450699,0.570939457986622,1795,157,0.2611419891570689
508,ok,1750,280,0.05,16,0.8,0.6,30,0.0,0.1,10,0.2785417569852969,1.2663669473173347,0.06936127163128854,0.37588066352513205,1745,207,0.20918048535400835
509,ok,1700,280,0.05,48,0.6,0.6,50,0.0,0.01,10,0.2705869720832633,1.1726587829239161,0.07048755822176571,0.34913241689910096,1695,257,0.2000994138614976
510,ok,1800,280,0.05,48,0.8,0.6,30,0.001,0.1,10,0.3568324077893586,1.7212582656131215,0.10675031482560109,0.582162995992998,1795,157,0.2500820929637575
511,ok,1750,200,0.03,31,0.8,0.7,80,0.0,0.01,10,0.21470835869752988,0.9174287906522957,0.08135462310024605,0.4023570878660966,1745,207,0.13335373559728383
512,ok,1700,240,0.05,16,0.6,0.7,80,0.0,0.01,30,0.27408005863720186,1.2509309014794203,0.07115399176790317,0.38561300938326293,1695,257,0.2029260668692987
513,ok,1750,200,0.05,31,0.6,0.6,50,0.01,0.01,10,0.2597997625691007,1.1761738149457004,0.07997327550608621,0.41220383044824116,1745,207,0.1798264870630145
514,ok,1800,160,0.05,31,0.7,0.8,30,0.0,0.1,30,0.4051806525663447,2.0714814944455977,0.09235735280950008,0.5104065283623596,1795,157,0.31282329975684464
515,ok,1800,280,0.07,16,0.6,0.7,50,0.0,0.1,20,0.3134279659404097,1.5368978363549533,0.0832630174476053,0.4394855769319543,1795,157,0.23016494849280444
516,ok,1750,240,0.03,31,0.8,0.7,50,0.001,0.01,30,0.3223336122274145,1.5475707084280064,0.0940325594076729,0.4828567927089817,1745,207,0.2283010528197416
517,ok,1700,200,0.03,16,0.6,0.7,30,0.001,0.1,10,0.2618606215191713,1.0709810920816814,0.0656455466179302,0.28047104066845063,1695,257,0.19621507490124107
518,ok,1700,240,0.03,31,0.8,0.8,80,0.001,0.1,10,0.2561035744431199,1.0815789987100632,0.07597839318329129,0.33721588327787433,1695,257,0.18012518125982857
519,ok,1700,240,0.07,16,0.8,0.6,50,0.001,0.001,20,0.30116134933996674,1.4087959970847994,0.06665760759664069,0.3957129882989202,1695,257,0.23450374174332606
520,ok,1700,280,0.05,31,0.8,0.6,30,0.001,0.1,10,0.34220238239663103,1.6036856460359934,0.07709776216972421,0.4114852662893453,1695,257,0.26510462022690684
521,ok,1700,280,0.07,16,0.7,0.8,30,0.001,0.001,30,0.33154934390231827,1.5186928666991937,0.06811943704682998,0.37683460282582215,1695,257,0.2634299068554883
522,ok,1800,240,0.05,31,0.6,0.7,30,0.001,0.001,20,0.3880989886565846,1.9935225662946585,0.08611629489448805,0.5291300472726852,1795,157,0.3019826937620965
523,ok,1750,200,0.05,16,0.6,0.6,50,0.0,0.001,30,0.30803367855139685,1.4796497474634056,0.08098754378713495,0.45477424877107403,1745,207,0.2270461347642619
524,ok,1700,160,0.03,31,0.8,0.6,50,0.01,0.01,20,0.27642096827840223,1.2095832456613045,0.08357914262936543,0.419624291359294,1695,257,0.1928418256490368
525,ok,1750,240,0.05,48,0.6,0.7,50,0.0,0.1,10,0.28217213408145086,1.2851769685267138,0.07086807776735644,0.35209939430193987,1745,207,0.21130405631409444
526,ok,1750,160,0.07,48,0.7,0.7,50,0.01,0.001,20,0.32582334796309725,1.5971264826121894,0.06830767370233322,0.38773669772092884,1745,207,0.25751567426076405
527,ok,1750,200,0.07,48,0.7,0.7,80,0.0,0.01,30,0.2777203046571067,1.3572395258263452,0.07885687812268999,0.4397453859643529,1745,207,0.1988634265344167
528,ok,1750,200,0.03,16,0.6,0.7,30,0.01,0.001,20,0.292560243124431,1.3143509271169034,0.08405879647533233,0.4126295740091478,1745,207,0.2085014466490987
529,ok,1750,200,0.03,31,0.8,0.7,50,0.001,0.001,20,0.31259292860562926,1.4801480347458238,0.0922657649175312,0.4707841842538771,1745,207,0.22032716368809807
530,ok,1800,280,0.07,31,0.7,0.8,50,0.001,0.01,20,0.34695070245760673,1.731091824866588,0.08464869059929352,0.5100636503894611,1795,157,0.2623020118583132
531,ok,1750,240,0.03,31,0.6,0.7,50,0.0,0.001,30,0.31889901640650087,1.5152362793150693,0.08302173215248915,0.41883357291064033,1745,207,0.23587728425401172
532,ok,1700,240,0.07,31,0.8,0.7,80,0.01,0.01,10,0.24414865181693082,1.0845053023137523,0.07340976763271112,0.4229251998035614,1695,257,0.1707388841842197
533,ok,1750,240,0.03,48,0.6,0.6,50,0.0,0.001,20,0.2937362924758991,1.369288517269566,0.0911396117151574,0.46569932768549477,1745,207,0.20259668076074172
534,ok,1800,160,0.03,48,0.6,0.8,30,0.0,0.001,30,0.4141692507228232,2.0777129585577456,0.09333894081366473,0.49978050783313566,1795,157,0.32083030990915845
535,ok,1800,240,0.07,31,0.6,0.7,30,0.01,0.01,30,0.37794257368547535,1.8812249159856502,0.06737828205014118,0.40888307877676344,1795,157,0.31056429163533417
536,ok,1750,160,0.05,31,0.8,0.8,30,0.0,0.1,30,0.4220866729283984,2.1579861279208172,0.08537052946856866,0.5131010331748384,1745,207,0.33671614345982975
537,ok,1800,240,0.07,48,0.8,0.6,80,0.0,0.1,20,0.26687540497552525,1.3065747050980716,0.08916875142728949,0.5051305087617097,1795,157,0.17770665354823578
538,ok,1800,160,0.07,48,0.6,0.6,50,0.01,0.1,20,0.3272124394790097,1.6263722951059056,0.10254886892142323,0.5898862217618417,1795,157,0.22466357055758646
539,ok,1750,280,0.03,31,0.8,0.7,50,0.0,0.01,20,0.3162800766398889,1.4836799495852158,0.09027251568188044,0.456947006845347,1745,207,0.22600756095800845
540,ok,1750,160,0.03,16,0.7,0.8,50,0.01,0.01,10,0.2932372615300741,1.301765820276727,0.08190121308014388,0.4209214223531552,1745,207,0.21133604844993026
541,ok,1700,160,0.03,48,0.7,0.6,80,0.001,0.1,30,0.24646226177580716,1.05630483000681,0.06896349688065703,0.3512025288071609,1695,257,0.17749876489515012
542,ok,1700,280,0.05,16,0.8,0.6,50,0.0,0.01,10,0.27723578848395247,1.2326530247436187,0.06737710745326671,0.372584677944194,1695,257,0.20985868103068578
543,ok,1700,200,0.05,16,0.8,0.6,30,0.001,0.01,10,0.29501510329478925,1.327759256050595,0.06940323381592182,0.3762070975304568,1695,257,0.2256118694788674
544,ok,1800,160,0.07,48,0.7,0.7,80,0.001,0.1,10,0.24269397852607713,1.142364676629307,0.07696938289311715,0.439870508185959,1795,157,0.16572459563296
545,ok,1750,160,0.03,31,0.7,0.6,80,0.0,0.1,30,0.24263216056773187,1.1172617918825134,0.08477863820354334,0.4101213718229179,1745,207,0.15785352236418854
546,ok,1700,160,0.03,16,0.8,0.7,30,0.0,0.01,20,0.32226515650044835,1.4696854300135334,0.07826602871608557,0.40163687170459833,1695,257,0.24399912778436278
547,ok,1800,160,0.07,48,0.8,0.7,30,0.0,0.001,10,0.3741532111904948,1.8234203974397563,0.0809181776012733,0.4545423635567444,1795,157,0.29323503358922154
548,ok,1700,160,0.05,48,0.7,0.6,50,0.001,0.001,10,0.27532599363670407,1.2560833967417704,0.06587116315407414,0.32528785016982026,1695,257,0.20945483048262992
549,ok,1700,200,0.03,31,0.6,0.6,80,0.0,0.1,10,0.21346590289041062,0.8716593709619922,0.0756495909880226,0.36253020026542765,1695,257,0.13781631190238802
550,ok,1750,280,0.05,16,0.8,0.7,50,0.0,0.001,20,0.32608111411735347,1.586352894952669,0.08748309982381866,0.5037435791627357,1745,207,0.2385980142935348
551,ok,1700,160,0.05,48,0.7,0.6,30,0.001,0.1,30,0.36599192459619817,1.7463189050226127,0.07867461105581482,0.41288180739980207,1695,257,0.28731731354038337
552,ok,1700,240,0.07,31,0.6,0.6,30,0.001,0.001,20,0.35640795663307917,1.6575504433873383,0.06927900988485577,0.39294721671388344,1695,257,0.2871289467482234
553,ok,1700,240,0.07,48,0.7,0.8,80,0.01,0.1,20,0.28612899740576325,1.2787059903907072,0.07439998138398105,0.39457917267695497,1695,257,0.2117290160217822
554,ok,1800,240,0.03,48,0.7,0.7,30,0.001,0.001,20,0.37766839444313854,1.9000459082117955,0.09456911396473336,0.4643770695099892,1795,157,0.28309928047840516
555,ok,1700,200,0.07,31,0.6,0.8,80,0.01,0.1,30,0.284155086486413,1.3184593164469212,0.06393807353370506,0.3509418735354367,1695,257,0.22021701295270796
556,ok,1700,200,0.05,48,0.7,0.7,30,0.001,0.1,20,0.3742623002735829,1.7887465099369262,0.05604132139961,0.289085925526906,1695,257,0.31822097887397294
557,ok,1800,240,0.03,48,0.7,0.8,80,0.0,0.01,30,0.308581594778987,1.479697771924226,0.10100153850876491,0.5201701910401729,1795,157,0.20758005627022208
558,ok,1750,200,0.05,31,0.6,0.8,30,0.001,0.001,20,0.4158766469425747,2.097119591700937,0.08027814304396692,0.4351284811351,1745,207,0.3355985038986078
559,ok,1700,280,0.03,16,0.7,0.7,80,0.0,0.001,10,0.23420259654517664,0.9771703639328758,0.07803493140881423,0.3760774300881903,1695,257,0.1561676651363624
560,ok,1800,280,0.03,48,0.8,0.7,50,0.0,0.1,30,0.33621035583753756,1.7024189575620792,0.1017412318033857,0.5454011661087971,1795,157,0.23446912403415185
561,ok,1700,160,0.03,31,0.6,0.6,50,0.01,0.1,10,0.26582443846498593,1.142797584786246,0.07393824644273106,0.34957817188271467,1695,257,0.19188619202225488
562,ok,1750,240,0.07,31,0.7,0.6,50,0.01,0.001,20,0.3027908256854424,1.4821446044141793,0.07236738832347103,0.45057421385143237,1745,207,0.23042343736197138
563,ok,1800,160,0.05,31,0.8,0.7,30,0.0,0.1,30,0.3846810426656634,1.9599802215583504,0.08251484576552255,0.4511932893933701,1795,157,0.30216619690014085
564,ok,1700,160,0.05,16,0.6,0.8,50,0.0,0.001,10,0.3118031463288072,1.3973156467600136,0.07132266661277754,0.3698785672098993,1695,257,0.24048047971602965
565,ok,1750,200,0.03,31,0.6,0.8,50,0.0,0.001,30,0.33476595386279384,1.5888647288779352,0.08981379457419675,0.4732210015891257,1745,207,0.2449521592885971
566,ok,1750,240,0.03,16,0.6,0.8,50,0.01,0.1,30,0.32341250367084945,1.5395574925179845,0.0926136198523738,0.5142076341905982,1745,207,0.23079888381847563
567,ok,1800,200,0.07,31,0.7,0.7,80,0.01,0.1,10,0.2435146691920931,1.1535403392271963,0.08328002398015809,0.4882352413710095,1795,157,0.16023464521193503
568,ok,1750,280,0.03,31,0.7,0.6,30,0.001,0.1,30,0.3839430247778839,1.9501647762747487,0.09468827473082868,0.5055231110593198,1745,207,0.2892547500470552
569,ok,1750,160,0.07,16,0.7,0.8,50,0.01,0.001,30,0.3541643435154587,1.7525277640722925,0.08003858941043569,0.48417620256201543,1745,207,0.27412575410502305
570,ok,1750,240,0.07,31,0.7,0.6,50,0.001,0.1,10,0.28254693951391063,1.3340620764480144,0.07149683875501076,0.4180894247184198,1745,207,0.21105010075889988
571,ok,1700,240,0.07,16,0.6,0.7,30,0.01,0.001,20,0.3170567416960231,1.4734645644928257,0.0575846648518329,0.31154920828738286,1695,257,0.2594720768441902
572,ok,1800,240,0.05,31,0.7,0.8,80,0.001,0.001,10,0.2930837666230493,1.3898554517029802,0.09523926032692343,0.5292566909863737,1795,157,0.19784450629612588
573,ok,1700,280,0.05,16,0.8,0.6,30,0.001,0.01,10,0.29501510329478925,1.327759256050595,0.06940323381592182,0.3762070975304568,1695,257,0.2256118694788674
574,ok,1800,240,0.05,48,0.6,0.8,50,0.001,0.01,30,0.36507328278258633,1.829454407235999,0.09762334630273109,0.5647822708356667,1795,157,0.26744993647985527
575,ok,1700,280,0.05,48,0.8,0.6,50,0.01,0.01,30,0.30865104104956836,1.4378123786546153,0.0736214546830784,0.4112594002369506,1695,257,0.23502958636648996
576,ok,1800,200,0.03,31,0.7,0.6,80,0.0,0.001,20,0.26141322912497855,1.221821853900525,0.10092981912038992,0.5168664681966527,1795,157,0.16048341000458863
577,ok,1700,160,0.05,31,0.7,0.6,50,0.0,0.1,20,0.29529257375943807,1.3733000377082871,0.07471584729408313,0.3830740988951224,1695,257,0.22057672646535492
578,ok,1700,160,0.05,48,0.6,0.7,80,0.01,0.01,10,0.23524828545109505,1.018715104694128,0.06892352011648162,0.3306491393166824,1695,257,0.16632476533461343
579,ok,1700,200,0.03,31,0.7,0.6,80,0.001,0.001,20,0.2293284320779599,0.9614118944435085,0.0684315038640463,0.3399249195042613,1695,257,0.1608969282139136
580,ok,1750,160,0.07,31,0.7,0.8,30,0.001,0.001,30,0.41361739379160434,2.063957029909088,0.07563314866675142,0.45069266220645127,1745,207,0.3379842451248529
581,ok,1750,280,0.03,31,0.8,0.6,80,0.01,0.001,20,0.22643288331656103,1.021809008038727,0.08305700671501715,0.433054733214685,1745,207,0.14337587660154388
582,ok,1700,200,0.03,31,0.7,0.6,80,0.001,0.01,30,0.25043102082031177,1.0885835309178549,0.06973131732709492,0.36221724449002585,1695,257,0.18069970349321685
583,ok,1800,160,0.03,16,0.6,0.6,50,0.0,0.001,20,0.2928175889182299,1.4240524504850065,0.11315398372589368,0.5774810508388013,1795,157,0.1796636051923362
584,ok,1800,160,0.07,31,0.7,0.6,80,0.01,0.01,10,0.2533153840566761,1.2025530289057318,0.09750728467316058,0.5061692884907285,1795,157,0.1558080993835155
585,ok,1700,280,0.07,16,0.7,0.8,80,0.001,0.001,20,0.2911119391577644,1.3157389909433705,0.07221185796278012,0.39338665051648647,1695,257,0.21890008119498428
586,ok,1700,160,0.07,48,0.8,0.6,30,0.001,0.1,10,0.32691286151710314,1.478378581772735,0.06562072046304761,0.3541333375304469,1695,257,0.2612921410540555
587,ok,1750,160,0.05,31,0.6,0.7,50,0.001,0.001,20,0.30793533014145885,1.4560682806793748,0.07122957377181956,0.3775890453193209,1745,207,0.2367057563696393
588,ok,1750,160,0.03,31,0.7,0.7,50,0.0,0.001,20,0.30807727967777626,1.419853892389062,0.08648539525465604,0.4303975651146385,1745,207,0.22159188442312022
589,ok,1800,280,0.03,31,0.6,0.6,50,0.0,0.001,30,0.30446927145576286,1.4848436604401563,0.11239719989471832,0.5724919458643862,1795,157,0.19207207156104456
590,ok,1750,240,0.05,48,0.8,0.8,50,0.0,0.01,20,0.347706038607682,1.6638694671182912,0.07690186971879169,0.44624904841461843,1745,207,0.2708041688888903
591,ok,1750,200,0.07,31,0.6,0.7,30,0.0,0.1,30,0.385810050864124,1.960763196525075,0.08096419291350063,0.4892750842094584,1745,207,0.30484585795062336
592,ok,1800,200,0.07,16,0.8,0.6,30,0.01,0.01,20,0.31908329243467637,1.5353599998512077,0.10089969882294211,0.616405055054498,1795,157,0.21818359361173426
593,ok,1700,160,0.07,48,0.7,0.8,30,0.01,0.001,10,0.39470646165775974,1.860454720955184,0.06795258149631721,0.4040192436983097,1695,257,0.3267538801614425
594,ok,1800,280,0.03,48,0.7,0.8,30,0.001,0.001,30,0.42930438304378016,2.1843081121075385,0.09464749238,0.5020480418450605,1795,157,0.3346568906637801
595,ok,1700,160,0.03,48,0.7,0.6,50,0.0,0.01,20,0.28670231993784,1.279230747725172,0.07898792778401538,0.39492268718695095,1695,257,0.20771439215382465
596,ok,1750,240,0.05,31,0.7,0.6,80,0.01,0.01,30,0.24557091450620291,1.148291548510275,0.08396804926071928,0.4345583526328107,1745,207,0.16160286524548362
597,ok,1750,160,0.07,31,0.6,0.6,30,0.0,0.001,30,0.3575461794270254,1.7608071715725866,0.07106255131165526,0.409275617321739,1745,207,0.2864836281153701
598,ok,1750,160,0.05,16,0.8,0.8,80,0.01,0.1,20,0.27895954986381705,1.3042761658386173,0.08082268567620479,0.45254545412410363,1745,207,0.19813686418761225
599,ok,1700,200,0.07,16,0.7,0.8,80,0.01,0.1,30,0.29359809456669117,1.331865467608875,0.07764883468790795,0.4115232146881257,1695,257,0.21594925987878322
600,ok,1800,200,0.03,16,0.8,0.6,50,0.01,0.1,10,0.271904958916626,1.2381257965928187,0.10040434357503786,0.4948263088875117,1795,157,0.17150061534158817
601,ok,1800,240,0.03,16,0.8,0.6,50,0.0,0.01,30,0.32210448963022065,1.5681773894056807,0.11303530923886265,0.589344251943585,1795,157,0.209069180391358
602,ok,1700,240,0.07,16,0.7,0.8,50,0.0,0.01,10,0.32429367079081917,1.4876670410282555,0.06299752160011528,0.3520554931612693,1695,257,0.2612961491907039
603,ok,1700,200,0.07,16,0.8,0.6,80,0.001,0.001,10,0.22283374420581148,0.9956325826489651,0.06432457127061661,0.32932800846088894,1695,257,0.15850917293519487
604,ok,1800,280,0.07,16,0.8,0.6,80,0.01,0.1,20,0.2640449784869431,1.3004021801618468,0.09086836557852812,0.5050391704032264,1795,157,0.17317661290841496
605,ok,1750,200,0.07,16,0.6,0.8,80,0.0,0.1,30,0.2989874067517022,1.4474556432465564,0.08121585652483185,0.49700091575037875,1745,207,0.21777155022687036
606,ok,1750,160,0.03,16,0.7,0.8,80,0.001,0.1,30,0.3040774974579978,1.4601460830644681,0.08360514141078944,0.4496991957644889,1745,207,0.22047235604720833
607,ok,1750,160,0.07,48,0.8,0.6,30,0.001,0.01,30,0.32978505482551135,1.5590884232154034,0.06747254585648284,0.38595984140555895,1745,207,0.2623125089690285
608,ok,1700,200,0.05,16,0.7,0.6,30,0.001,0.1,30,0.31115957035707703,1.4301161434743448,0.08233470605694435,0.4189597680989588,1695,257,0.22882486430013269
609,ok,1750,160,0.03,31,0.6,0.7,50,0.001,0.001,20,0.31011781933020927,1.4503902933767776,0.08513992241697352,0.42858091286343586,1745,207,0.22497789691323575
610,ok,1750,280,0.03,16,0.8,0.7,30,0.001,0.1,20,0.3143627340141354,1.4822242279725153,0.08727591890202101,0.4385871844841391,1745,207,0.22708681511211437
611,ok,1800,240,0.03,31,0.7,0.8,30,0.0,0.01,30,0.40914932218895894,2.039625305856269,0.09855195111738536,0.5211314646549686,1795,157,0.3105973710715736
612,ok,1800,240,0.07,31,0.8,0.8,80,0.001,0.01,20,0.3117958124792102,1.5651064028303012,0.08441697816533507,0.49986058951552265,1795,157,0.22737883431387512
613,ok,1700,160,0.07,16,0.7,0.7,50,0.001,0.001,30,0.31281583242605154,1.4158768099426262,0.05542124450311021,0.3118892164787716,1695,257,0.25739458792294134
614,ok,1800,280,0.07,48,0.8,0.8,30,0.001,0.1,10,0.4201118249926465,2.1067580301467665,0.06744040866650483,0.41257213808627347,1795,157,0.35267141632614163
615,ok,1800,280,0.05,48,0.6,0.7,30,0.0,0.001,20,0.37975074707718987,1.9131721893279217,0.07966663129259992,0.47157983920763263,1795,157,0.30008411578458993
616,ok,1700,280,0.05,31,0.7,0.8,80,0.0,0.001,20,0.2911397568236956,1.292163361611328,0.07905777518648463,0.4069336890837836,1695,257,0.21208198163721095
617,ok,1800,280,0.07,31,0.8,0.8,80,0.01,0.1,20,0.32160420839423587,1.6168038174646466,0.0780487197801468,0.4424766359180632,1795,157,0.24355548861408907
618,ok,1800,240,0.03,48,0.8,0.8,50,0.001,0.01,20,0.3456659587619266,1.7357964045447414,0.08552122130612633,0.46233026143919975,1795,157,0.26014473745580025
619,ok,1750,160,0.03,31,0.8,0.7,30,0.0,0.1,20,0.3653706787727192,1.7746830478055122,0.08479970753628517,0.43459244878005254,1745,207,0.28057097123643404
620,ok,1700,160,0.07,16,0.8,0.6,30,0.0,0.1,20,0.32406650978878543,1.5452152793243685,0.06700837421844635,0.37750593485990475,1695,257,0.2570581355703391
621,ok,1700,200,0.03,16,0.6,0.8,30,0.001,0.1,20,0.3272162431404422,1.428143853084163,0.07165897300964243,0.3662549810289527,1695,257,0.25555727013079976
622,ok,1800,160,0.03,16,0.8,0.7,80,0.0,0.001,10,0.22663415918775387,1.035348733709096,0.09968167103950308,0.503309741169952,1795,157,0.12695248814825077
623,ok,1800,160,0.03,31,0.7,0.8,50,0.001,0.01,20,0.3393777901351471,1.6600792869777636,0.1043551047167619,0.5145272495112079,1795,157,0.23502268541838517
624,ok,1750,240,0.03,31,0.6,0.6,50,0.0,0.001,10,0.26544514208002995,1.1776440321909558,0.08832193251274184,0.43473132069906145,1745,207,0.1771232095672881
625,ok,1750,160,0.07,16,0.7,0.6,30,0.001,0.1,10,0.298378463207768,1.376643825237281,0.06830469735311058,0.42303880667602406,1745,207,0.23007376585465744
626,ok,1750,160,0.05,48,0.6,0.6,30,0.0,0.1,20,0.3493698430551924,1.7112229898004938,0.07736619922321307,0.41973478264344216,1745,207,0.27200364383197934
627,ok,1800,240,0.05,48,0.7,0.8,80,0.0,0.01,20,0.3149959825466405,1.5249109085882013,0.09645528173622993,0.5154842506417859,1795,157,0.2185407008104106
628,ok,1800,200,0.07,48,0.8,0.8,80,0.0,0.01,30,0.3245629008407065,1.645214086492598,0.08277327279157305,0.48596137814092016,1795,157,0.24178962804913345
629,ok,1700,240,0.05,31,0.7,0.8,80,0.001,0.1,10,0.2641053342895057,1.1279453746442842,0.07547045547914256,0.3797966527415583,1695,257,0.18863487881036317
630,ok,1750,240,0.03,48,0.7,0.7,50,0.001,0.001,30,0.3141031794497079,1.471659421057228,0.08369800307373204,0.4280156782435251,1745,207,0.23040517637597585
631,ok,1800,280,0.03,16,0.6,0.6,80,0.01,0.01,20,0.2554341790956876,1.191167837877237,0.10171911450003251,0.5195468278230213,1795,157,0.1537150645956551
632,ok,1700,200,0.05,16,0.6,0.7,80,0.01,0.001,10,0.23525320158961918,1.018759934399047,0.06892811163245338,0.33067651594295944,1695,257,0.1663250899571658
633,ok,1800,240,0.07,16,0.7,0.8,30,0.01,0.001,10,0.3077631973035173,1.458370180275452,0.08333665567102674,0.47596869318222224,1795,157,0.22442654163249057
634,ok,1700,200,0.03,31,0.6,0.8,80,0.001,0.1,30,0.2874293910815442,1.2540042048878677,0.07213908346840661,0.3484457945548368,1695,257,0.21529030761313758
635,ok,1700,240,0.07,31,0.6,0.7,30,0.001,0.01,20,0.36945131508559,1.7228921271396729,0.05914394399515602,0.34265571172726816,1695,257,0.31030737109043394
636,ok,1750,200,0.03,48,0.6,0.7,50,0.01,0.01,30,0.32545139114303184,1.5261851816136802,0.08779987382675458,0.45034565561547135,1745,207,0.23765151731627726
637,ok,1750,280,0.05,48,0.7,0.8,80,0.001,0.001,30,0.2928468326780065,1.3560524235379579,0.09014012189388643,0.4762767612757782,1745,207,0.20270671078412006
638,ok,1700,240,0.03,31,0.6,0.8,50,0.0,0.001,30,0.34576022967514913,1.618866872724395,0.06895733088983674,0.34151415409762975,1695,257,0.2768028987853124
